G0648	270500.0	3029500.0	3
G0649	272500.0	3029500.0	1
G0650	285500.0	3029500.0	3
G0651	286500.0	3029500.0	3
G0652	287500.0	3029500.0	3
G0653	289500.0	3029500.0	2
G0654	290500.0	3029500.0	1
G0655	299500.0	3029500.0	2
G0656	300500.0	3029500.0	9
G0657	303500.0	3029500.0	2
G0658	306500.0	3029500.0	3
G0659	307500.0	3029500.0	5
G0660	341500.0	3029500.0	2
G0661	342500.0	3029500.0	4
G0662	343500.0	3029500.0	6
G0663	385500.0	3029500.0	4
G0664	392500.0	3029500.0	3
G0665	393500.0	3029500.0	3
G0666	395500.0	3029500.0	1
G0667	396500.0	3029500.0	2
G0668	218500.0	3030500.0	5
G0669	223500.0	3030500.0	1
G0670	224500.0	3030500.0	1
G0671	227500.0	3030500.0	1
G0672	270500.0	3030500.0	1
G0673	285500.0	3030500.0	2
G0674	287500.0	3030500.0	1
G0675	290500.0	3030500.0	3
G0676	293500.0	3030500.0	1
G0677	300500.0	3030500.0	7
G0678	301500.0	3030500.0	7
G0679	303500.0	3030500.0	1
G0680	304500.0	3030500.0	1
G0681	305500.0	3030500.0	13
G0682	389500.0	3030500.0	3
G0683	390500.0	3030500.0	4
G0684	392500.0	3030500.0	1
G0685	393500.0	3030500.0	4
G0686	394500.0	3030500.0	2
G0687	395500.0	3030500.0	2
G0688	396500.0	3030500.0	2
G0689	397500.0	3030500.0	2
G0690	398500.0	3030500.0	4
G0691	155500.0	3031500.0	6
G0692	165500.0	3031500.0	8
G0693	171500.0	3031500.0	2
G0694	219500.0	3031500.0	1
G0695	223500.0	3031500.0	2
G0696	224500.0	3031500.0	3
G0697	227500.0	3031500.0	8
G0698	228500.0	3031500.0	2
G0699	285500.0	3031500.0	4
G0700	289500.0	3031500.0	3
G0701	290500.0	3031500.0	5
G0702	293500.0	3031500.0	5
G0703	301500.0	3031500.0	2
G0704	304500.0	3031500.0	6
G0705	333500.0	3031500.0	3
G0706	389500.0	3031500.0	1
G0707	392500.0	3031500.0	7
G0708	395500.0	3031500.0	4
G0709	398500.0	3031500.0	1
G0710	155500.0	3032500.0	6
G0711	156500.0	3032500.0	8
G0712	164500.0	3032500.0	2
G0713	165500.0	3032500.0	16
G0714	166500.0	3032500.0	2
G0715	170500.0	3032500.0	1
G0716	171500.0	3032500.0	3
G0717	172500.0	3032500.0	1
G0718	210500.0	3032500.0	2
G0719	211500.0	3032500.0	1
G0720	212500.0	3032500.0	1
G0721	220500.0	3032500.0	4
G0722	227500.0	3032500.0	7
G0723	281500.0	3032500.0	2
G0724	286500.0	3032500.0	3
G0725	287500.0	3032500.0	1
G0726	301500.0	3032500.0	4
G0727	333500.0	3032500.0	2
G0728	334500.0	3032500.0	5
G0729	345500.0	3032500.0	2
G0730	346500.0	3032500.0	7
G0731	392500.0	3032500.0	2
G0732	393500.0	3032500.0	2
G0733	397500.0	3032500.0	2
G0734	398500.0	3032500.0	3
G0735	147500.0	3033500.0	1
G0736	166500.0	3033500.0	2
G0737	170500.0	3033500.0	8
